booking_id,arrival_date,departure_date,room_cat_id,guests,channel,rate_paid_eur,days_before_arrival,status
BK-00293,2025-02-01,2025-02-03,sup-001,2,BOOKING,159.45,15,CONFIRMED
BK-00294,2025-02-01,2025-02-02,sui-001,2,AIRBNB,198.68,13,CONFIRMED
BK-00295,2025-02-01,2025-02-04,dob-001,2,BOOKING,115.45,4,CONFIRMED
BK-00296,2025-02-01,2025-02-03,dob-001,2,DIRECT,132.07,12,CONFIRMED
BK-00297,2025-02-01,2025-02-02,sui-001,2,BOOKING,215.97,18,CONFIRMED
BK-00298,2025-02-02,2025-02-03,sup-001,2,DIRECT,138.38,11,CONFIRMED
BK-00299,2025-02-02,2025-02-04,dob-001,1,EXPEDIA,95.91,16,CONFIRMED
BK-00300,2025-02-02,2025-02-04,dob-001,2,DIRECT,108.0,4,CONFIRMED
BK-00301,2025-02-02,2025-02-04,dob-001,1,DIRECT,106.42,16,CONFIRMED
BK-00302,2025-02-02,2025-02-05,dob-001,2,DIRECT,103.74,3,CONFIRMED
BK-00303,2025-02-02,2025-02-04,dob-001,2,EXPEDIA,96.5,6,CONFIRMED
BK-00304,2025-02-02,2025-02-04,dob-001,2,DIRECT,106.93,7,CONFIRMED
BK-00305,2025-02-03,2025-02-06,sup-001,1,AIRBNB,118.11,9,CONFIRMED
BK-00306,2025-02-03,2025-02-04,sup-001,2,BOOKING,124.81,10,CONFIRMED
BK-00307,2025-02-03,2025-02-04,sui-001,3,EXPEDIA,161.17,14,CONFIRMED
BK-00308,2025-02-03,2025-02-05,dob-001,1,DIRECT,103.68,0,CONFIRMED
BK-00309,2025-02-03,2025-02-05,dob-001,2,BOOKING,93.23,4,CONFIRMED
BK-00310,2025-02-03,2025-02-06,sui-001,1,BOOKING,175.15,6,CONFIRMED
BK-00311,2025-02-03,2025-02-05,sui-001,3,DIRECT,186.02,16,CONFIRMED
BK-00312,2025-02-04,2025-02-05,sup-001,1,DIRECT,138.4,4,CONFIRMED
BK-00313,2025-02-04,2025-02-07,dob-001,2,DIRECT,103.69,18,CONFIRMED
BK-00314,2025-02-04,2025-02-05,sui-001,3,BOOKING,172.52,6,CONFIRMED
BK-00315,2025-02-04,2025-02-05,sui-001,1,EXPEDIA,165.58,15,CONFIRMED
BK-00316,2025-02-04,2025-02-05,sui-001,3,EXPEDIA,169.99,6,CONFIRMED
BK-00317,2025-02-04,2025-02-06,sup-001,1,DIRECT,131.46,0,CONFIRMED
BK-00318,2025-02-04,2025-02-05,dob-001,1,DIRECT,99.87,0,CONFIRMED
BK-00319,2025-02-05,2025-02-06,dob-001,2,BOOKING,96.94,5,CONFIRMED
BK-00320,2025-02-05,2025-02-06,dob-001,1,DIRECT,107.84,9,CONFIRMED
BK-00321,2025-02-05,2025-02-10,sui-001,2,BOOKING,167.88,10,CONFIRMED
BK-00322,2025-02-05,2025-02-06,dob-001,2,BOOKING,93.62,11,CONFIRMED
BK-00323,2025-02-05,2025-02-07,dob-001,1,BOOKING,94.39,1,CONFIRMED
BK-00324,2025-02-05,2025-02-08,sup-001,2,DIRECT,138.73,23,CONFIRMED
BK-00325,2025-02-05,2025-02-06,sui-001,3,DIRECT,189.94,0,CONFIRMED
BK-00326,2025-02-06,2025-02-08,dob-001,2,BOOKING,94.81,23,CONFIRMED
BK-00327,2025-02-06,2025-02-07,sup-001,2,DIRECT,134.59,0,CONFIRMED
BK-00328,2025-02-06,2025-02-08,sui-001,2,EXPEDIA,171.24,4,CONFIRMED
BK-00329,2025-02-06,2025-02-08,sui-001,2,BOOKING,171.62,7,CONFIRMED
BK-00330,2025-02-06,2025-02-07,sup-001,2,AIRBNB,117.88,17,CONFIRMED
BK-00331,2025-02-06,2025-02-08,sui-001,3,BOOKING,170.32,13,CONFIRMED
BK-00332,2025-02-06,2025-02-08,dob-001,1,EXPEDIA,91.63,1,CONFIRMED
BK-00333,2025-02-07,2025-02-09,sui-001,3,BOOKING,201.98,12,CANCELLED
BK-00334,2025-02-07,2025-02-09,dob-001,2,BOOKING,116.98,14,CONFIRMED
BK-00335,2025-02-07,2025-02-09,sup-001,2,BOOKING,159.82,22,CONFIRMED
BK-00336,2025-02-07,2025-02-11,dob-001,1,DIRECT,123.99,20,CONFIRMED
BK-00337,2025-02-07,2025-02-09,dob-001,2,BOOKING,113.72,8,CONFIRMED
BK-00338,2025-02-07,2025-02-09,sui-001,2,EXPEDIA,201.68,31,NO_SHOW
BK-00339,2025-02-07,2025-02-08,dob-001,2,BOOKING,119.93,8,CONFIRMED
BK-00340,2025-02-07,2025-02-08,dob-001,1,BOOKING,116.96,17,CONFIRMED
BK-00341,2025-02-07,2025-02-08,sup-001,2,EXPEDIA,147.99,30,CONFIRMED
BK-00342,2025-02-07,2025-02-09,dob-001,2,DIRECT,129.51,26,CONFIRMED
BK-00343,2025-02-08,2025-02-10,sup-001,2,BOOKING,155.91,0,CONFIRMED
BK-00344,2025-02-08,2025-02-10,dob-001,1,DIRECT,125.25,1,CONFIRMED
BK-00345,2025-02-08,2025-02-10,dob-001,2,BOOKING,119.87,9,CONFIRMED
BK-00346,2025-02-08,2025-02-10,sup-001,2,AIRBNB,139.91,18,CONFIRMED
BK-00347,2025-02-08,2025-02-10,dob-001,1,DIRECT,133.66,26,CONFIRMED
BK-00348,2025-02-08,2025-02-10,dob-001,2,EXPEDIA,118.14,27,CONFIRMED
BK-00349,2025-02-08,2025-02-09,dob-001,1,EXPEDIA,117.77,8,CONFIRMED
BK-00350,2025-02-08,2025-02-10,sup-001,1,BOOKING,156.97,12,CONFIRMED
BK-00351,2025-02-08,2025-02-09,sui-001,1,EXPEDIA,198.75,0,CONFIRMED
BK-00352,2025-02-08,2025-02-10,sui-001,3,DIRECT,220.15,5,CONFIRMED
BK-00353,2025-02-09,2025-02-10,sup-001,2,AIRBNB,116.04,10,CONFIRMED
BK-00354,2025-02-09,2025-02-11,sup-001,1,DIRECT,130.0,0,CONFIRMED
BK-00355,2025-02-09,2025-02-10,dob-001,2,DIRECT,101.27,5,CONFIRMED
BK-00356,2025-02-09,2025-02-14,sui-001,1,EXPEDIA,172.8,1,CANCELLED
BK-00357,2025-02-09,2025-02-15,sui-001,1,AIRBNB,164.84,7,CONFIRMED
BK-00358,2025-02-09,2025-02-11,sup-001,2,BOOKING,122.94,18,CONFIRMED
BK-00359,2025-02-09,2025-02-11,dob-001,1,AIRBNB,90.01,4,CONFIRMED
BK-00360,2025-02-10,2025-02-11,sui-001,3,DIRECT,185.63,23,CONFIRMED
BK-00361,2025-02-10,2025-02-12,dob-001,1,BOOKING,93.23,8,CONFIRMED
BK-00362,2025-02-10,2025-02-13,dob-001,2,DIRECT,103.53,14,CONFIRMED
BK-00363,2025-02-10,2025-02-12,dob-001,1,DIRECT,107.39,3,CONFIRMED
BK-00364,2025-02-10,2025-02-11,dob-001,1,AIRBNB,87.84,7,CONFIRMED
BK-00365,2025-02-10,2025-02-11,sup-001,1,AIRBNB,122.56,6,CONFIRMED
BK-00366,2025-02-10,2025-02-11,dob-001,2,DIRECT,105.29,13,CONFIRMED
BK-00367,2025-02-11,2025-02-12,sup-001,1,BOOKING,126.43,6,CONFIRMED
BK-00368,2025-02-11,2025-02-16,sup-001,1,BOOKING,122.55,6,CONFIRMED
BK-00369,2025-02-11,2025-02-12,sup-001,2,DIRECT,129.01,8,CONFIRMED
BK-00370,2025-02-11,2025-02-12,sui-001,1,BOOKING,166.99,0,CONFIRMED
BK-00371,2025-02-11,2025-02-13,sup-001,2,DIRECT,128.57,8,CONFIRMED
BK-00372,2025-02-11,2025-02-13,sup-001,2,BOOKING,119.53,4,CONFIRMED
BK-00373,2025-02-11,2025-02-12,dob-001,2,BOOKING,99.34,8,CONFIRMED
BK-00374,2025-02-12,2025-02-13,sup-001,2,BOOKING,121.46,0,CONFIRMED
BK-00375,2025-02-12,2025-02-15,dob-001,2,AIRBNB,91.46,0,CONFIRMED
BK-00376,2025-02-12,2025-02-17,sui-001,1,AIRBNB,160.69,7,CONFIRMED
BK-00377,2025-02-12,2025-02-14,dob-001,2,EXPEDIA,93.72,9,CONFIRMED
BK-00378,2025-02-12,2025-02-13,dob-001,2,EXPEDIA,96.01,7,CONFIRMED
BK-00379,2025-02-12,2025-02-14,dob-001,2,DIRECT,103.8,5,CONFIRMED
BK-00380,2025-02-12,2025-02-15,dob-001,1,BOOKING,99.21,12,CONFIRMED
BK-00381,2025-02-13,2025-02-14,sup-001,2,EXPEDIA,123.19,9,CONFIRMED
BK-00382,2025-02-13,2025-02-15,dob-001,2,DIRECT,99.73,8,CONFIRMED
BK-00383,2025-02-13,2025-02-15,sup-001,2,DIRECT,129.46,9,CONFIRMED
BK-00384,2025-02-13,2025-02-15,dob-001,2,DIRECT,98.8,0,CONFIRMED
BK-00385,2025-02-13,2025-02-14,sup-001,2,DIRECT,132.05,13,CONFIRMED
BK-00386,2025-02-13,2025-02-15,dob-001,1,BOOKING,96.71,10,CONFIRMED
BK-00387,2025-02-13,2025-02-14,sup-001,1,BOOKING,122.55,7,CONFIRMED
BK-00388,2025-02-14,2025-02-18,dob-001,2,AIRBNB,115.06,25,CANCELLED
BK-00389,2025-02-14,2025-02-15,dob-001,2,BOOKING,118.3,22,CONFIRMED
BK-00390,2025-02-14,2025-02-15,sui-001,3,EXPEDIA,198.05,18,CANCELLED
BK-00391,2025-02-14,2025-02-15,dob-001,1,EXPEDIA,119.03,20,CONFIRMED
BK-00392,2025-02-14,2025-02-16,dob-001,2,BOOKING,121.5,14,CONFIRMED
BK-00393,2025-02-14,2025-02-17,dob-001,1,EXPEDIA,116.46,7,CONFIRMED
BK-00394,2025-02-14,2025-02-17,sui-001,1,AIRBNB,203.49,17,CONFIRMED
BK-00395,2025-02-14,2025-02-15,sup-001,1,BOOKING,156.0,45,CONFIRMED
BK-00396,2025-02-14,2025-02-18,dob-001,2,AIRBNB,110.93,26,CONFIRMED
BK-00397,2025-02-14,2025-02-15,sui-001,1,DIRECT,222.08,25,CONFIRMED
BK-00398,2025-02-15,2025-02-16,sui-001,2,DIRECT,228.02,19,CONFIRMED
BK-00399,2025-02-15,2025-02-16,sup-001,1,DIRECT,159.3,16,CONFIRMED
BK-00400,2025-02-15,2025-02-17,dob-001,2,BOOKING,114.81,0,CANCELLED
BK-00401,2025-02-15,2025-02-16,dob-001,1,DIRECT,121.86,21,CONFIRMED
BK-00402,2025-02-15,2025-02-16,sui-001,2,DIRECT,223.83,0,CONFIRMED
BK-00403,2025-02-15,2025-02-16,sup-001,1,AIRBNB,141.5,0,CONFIRMED
BK-00404,2025-02-15,2025-02-18,dob-001,1,DIRECT,133.9,18,CONFIRMED
BK-00405,2025-02-15,2025-02-18,dob-001,2,BOOKING,121.97,7,CONFIRMED
BK-00406,2025-02-15,2025-02-16,dob-001,2,AIRBNB,116.91,10,CONFIRMED
BK-00407,2025-02-15,2025-02-16,sui-001,2,DIRECT,221.19,0,CONFIRMED
BK-00408,2025-02-16,2025-02-18,dob-001,1,DIRECT,158.43,1,CONFIRMED
BK-00409,2025-02-16,2025-02-17,sui-001,2,BOOKING,250.98,0,CONFIRMED
BK-00410,2025-02-16,2025-02-17,dob-001,2,DIRECT,164.12,11,CONFIRMED
BK-00411,2025-02-16,2025-02-18,sup-001,2,AIRBNB,191.66,0,CONFIRMED
BK-00412,2025-02-16,2025-02-17,dob-001,1,DIRECT,168.41,4,CONFIRMED
BK-00413,2025-02-16,2025-02-17,sup-001,2,AIRBNB,176.7,25,CONFIRMED
BK-00414,2025-02-16,2025-02-17,sup-001,2,EXPEDIA,203.37,6,CONFIRMED
BK-00415,2025-02-16,2025-02-19,dob-001,1,EXPEDIA,151.39,9,CONFIRMED
BK-00416,2025-02-16,2025-02-18,sup-001,1,AIRBNB,192.3,3,CONFIRMED
BK-00417,2025-02-17,2025-02-19,sup-001,2,DIRECT,200.69,0,CONFIRMED
BK-00418,2025-02-17,2025-02-18,dob-001,2,DIRECT,162.02,7,CONFIRMED
BK-00419,2025-02-17,2025-02-18,dob-001,2,EXPEDIA,145.25,6,CONFIRMED
BK-00420,2025-02-17,2025-02-19,sui-001,3,EXPEDIA,248.81,8,CANCELLED
BK-00421,2025-02-17,2025-02-18,sui-001,2,DIRECT,280.1,16,CONFIRMED
BK-00422,2025-02-17,2025-02-19,sui-001,3,DIRECT,283.83,21,CONFIRMED
BK-00423,2025-02-17,2025-02-18,sup-001,1,BOOKING,190.26,5,CONFIRMED
BK-00424,2025-02-17,2025-02-21,sui-001,3,BOOKING,240.22,3,CANCELLED
BK-00425,2025-02-17,2025-02-21,sup-001,1,AIRBNB,181.04,10,CONFIRMED
BK-00426,2025-02-18,2025-02-23,dob-001,2,DIRECT,152.15,5,CONFIRMED
BK-00427,2025-02-18,2025-02-21,sup-001,1,BOOKING,171.26,11,CONFIRMED
BK-00428,2025-02-18,2025-02-19,dob-001,2,EXPEDIA,137.9,9,CONFIRMED
BK-00429,2025-02-18,2025-02-20,dob-001,2,DIRECT,144.01,0,CONFIRMED
BK-00430,2025-02-18,2025-02-21,dob-001,1,DIRECT,142.69,0,CANCELLED
BK-00431,2025-02-18,2025-02-19,dob-001,2,EXPEDIA,139.57,14,CONFIRMED
BK-00432,2025-02-18,2025-02-19,dob-001,1,AIRBNB,126.6,12,CONFIRMED
BK-00433,2025-02-18,2025-02-19,dob-001,2,DIRECT,145.78,6,CONFIRMED
BK-00434,2025-02-18,2025-02-19,dob-001,2,BOOKING,136.08,1,CONFIRMED
BK-00435,2025-02-19,2025-02-20,dob-001,2,EXPEDIA,129.25,11,CONFIRMED
BK-00436,2025-02-19,2025-02-22,dob-001,1,DIRECT,144.86,7,CONFIRMED
BK-00437,2025-02-19,2025-02-21,dob-001,2,DIRECT,142.06,1,CONFIRMED
BK-00438,2025-02-19,2025-02-20,dob-001,2,DIRECT,136.65,8,CONFIRMED
BK-00439,2025-02-19,2025-02-21,dob-001,2,AIRBNB,124.38,13,CONFIRMED
BK-00440,2025-02-19,2025-02-22,dob-001,2,BOOKING,126.44,0,CONFIRMED
BK-00441,2025-02-19,2025-02-21,sui-001,3,BOOKING,222.23,2,CONFIRMED
BK-00442,2025-02-19,2025-02-20,sup-001,2,AIRBNB,155.92,0,CONFIRMED
BK-00443,2025-02-19,2025-02-24,dob-001,2,BOOKING,137.42,9,CONFIRMED
BK-00444,2025-02-20,2025-02-21,sui-001,2,BOOKING,215.57,2,CONFIRMED
BK-00445,2025-02-20,2025-02-23,dob-001,2,EXPEDIA,121.57,0,CONFIRMED
BK-00446,2025-02-20,2025-02-22,sup-001,2,AIRBNB,148.44,10,CONFIRMED
BK-00447,2025-02-20,2025-02-22,dob-001,2,DIRECT,129.79,0,CONFIRMED
BK-00448,2025-02-20,2025-02-21,dob-001,2,BOOKING,130.91,7,CONFIRMED
BK-00449,2025-02-20,2025-02-21,dob-001,2,EXPEDIA,123.52,19,CONFIRMED
BK-00450,2025-02-20,2025-02-22,dob-001,1,EXPEDIA,121.39,8,CONFIRMED
BK-00451,2025-02-20,2025-02-21,sui-001,2,EXPEDIA,214.14,4,CONFIRMED
BK-00452,2025-02-20,2025-02-22,sui-001,3,EXPEDIA,220.84,3,CONFIRMED
BK-00453,2025-02-21,2025-02-22,dob-001,1,BOOKING,143.3,15,CONFIRMED
BK-00454,2025-02-21,2025-02-24,sui-001,2,DIRECT,285.14,12,CANCELLED
BK-00455,2025-02-21,2025-02-24,dob-001,2,BOOKING,149.23,23,CONFIRMED
BK-00456,2025-02-21,2025-02-24,dob-001,1,BOOKING,153.67,15,CONFIRMED
BK-00457,2025-02-21,2025-02-23,sup-001,2,DIRECT,213.6,0,CONFIRMED
BK-00458,2025-02-21,2025-02-23,sup-001,2,DIRECT,212.02,2,CONFIRMED
BK-00459,2025-02-21,2025-02-22,sup-001,2,AIRBNB,186.95,21,CONFIRMED
BK-00460,2025-02-21,2025-02-25,dob-001,2,BOOKING,145.6,14,CONFIRMED
BK-00461,2025-02-21,2025-02-23,dob-001,2,EXPEDIA,150.24,23,CONFIRMED
BK-00462,2025-02-21,2025-02-22,sui-001,2,BOOKING,248.58,21,CONFIRMED
BK-00463,2025-02-21,2025-02-26,dob-001,2,BOOKING,144.87,8,CONFIRMED
BK-00464,2025-02-21,2025-02-23,dob-001,2,AIRBNB,141.85,0,CONFIRMED
BK-00465,2025-02-21,2025-02-23,sup-001,2,EXPEDIA,188.83,13,NO_SHOW
BK-00466,2025-02-22,2025-02-24,dob-001,1,BOOKING,136.55,24,CONFIRMED
BK-00467,2025-02-22,2025-02-24,dob-001,2,AIRBNB,138.45,24,CONFIRMED
BK-00468,2025-02-22,2025-02-23,dob-001,1,DIRECT,155.67,0,CONFIRMED
BK-00469,2025-02-22,2025-02-24,dob-001,1,DIRECT,156.05,13,CONFIRMED
BK-00470,2025-02-22,2025-02-23,dob-001,2,DIRECT,157.24,5,CONFIRMED
BK-00471,2025-02-22,2025-02-26,sup-001,2,DIRECT,191.97,20,CONFIRMED
BK-00472,2025-02-22,2025-02-25,dob-001,1,DIRECT,152.74,6,CONFIRMED
BK-00473,2025-02-22,2025-02-24,sui-001,3,DIRECT,256.87,0,CONFIRMED
BK-00474,2025-02-22,2025-02-23,sup-001,2,DIRECT,201.11,15,CONFIRMED
BK-00475,2025-02-22,2025-02-24,dob-001,2,DIRECT,149.91,0,CONFIRMED
BK-00476,2025-02-22,2025-02-23,dob-001,1,BOOKING,145.13,28,CONFIRMED
BK-00477,2025-02-22,2025-02-24,dob-001,1,BOOKING,138.81,11,CONFIRMED
BK-00478,2025-02-22,2025-02-23,sup-001,1,EXPEDIA,185.55,18,CONFIRMED
BK-00479,2025-02-23,2025-02-24,sup-001,2,AIRBNB,128.4,12,CONFIRMED
BK-00480,2025-02-23,2025-02-26,sui-001,2,BOOKING,182.03,3,CONFIRMED
BK-00481,2025-02-23,2025-02-25,sup-001,2,DIRECT,146.98,20,CONFIRMED
BK-00482,2025-02-23,2025-02-24,dob-001,2,AIRBNB,97.67,10,CONFIRMED
BK-00483,2025-02-23,2025-02-24,sup-001,2,BOOKING,141.32,13,CONFIRMED
BK-00484,2025-02-23,2025-02-25,dob-001,1,EXPEDIA,104.08,15,CONFIRMED
BK-00485,2025-02-23,2025-02-24,sui-001,1,EXPEDIA,183.33,10,CONFIRMED
BK-00486,2025-02-23,2025-02-25,dob-001,2,DIRECT,111.27,9,CONFIRMED
BK-00487,2025-02-23,2025-02-24,dob-001,1,AIRBNB,106.04,0,CONFIRMED
BK-00488,2025-02-24,2025-02-25,sup-001,2,DIRECT,144.65,0,CONFIRMED
BK-00489,2025-02-24,2025-02-25,dob-001,1,AIRBNB,97.87,10,CONFIRMED
BK-00490,2025-02-24,2025-02-27,dob-001,2,DIRECT,119.65,9,CONFIRMED
BK-00491,2025-02-24,2025-02-27,dob-001,1,EXPEDIA,112.09,0,CONFIRMED
BK-00492,2025-02-24,2025-02-27,dob-001,2,DIRECT,113.98,10,CANCELLED
BK-00493,2025-02-24,2025-02-27,dob-001,2,EXPEDIA,103.23,15,CONFIRMED
BK-00494,2025-02-24,2025-02-25,sui-001,2,BOOKING,192.37,14,CONFIRMED
BK-00495,2025-02-24,2025-02-25,dob-001,1,BOOKING,104.01,16,CONFIRMED
BK-00496,2025-02-24,2025-02-25,sui-001,1,BOOKING,185.49,0,CONFIRMED
BK-00497,2025-02-25,2025-02-27,sup-001,2,EXPEDIA,137.24,17,CONFIRMED
BK-00498,2025-02-25,2025-02-27,dob-001,2,DIRECT,114.84,5,CONFIRMED
BK-00499,2025-02-25,2025-02-26,sup-001,2,EXPEDIA,134.71,16,NO_SHOW
BK-00500,2025-02-25,2025-02-28,sui-001,1,AIRBNB,174.9,10,CONFIRMED
BK-00501,2025-02-25,2025-02-26,sui-001,2,DIRECT,210.27,7,CONFIRMED
BK-00502,2025-02-25,2025-02-28,dob-001,1,BOOKING,109.66,14,CONFIRMED
BK-00503,2025-02-25,2025-02-26,dob-001,1,BOOKING,105.89,0,CONFIRMED
BK-00504,2025-02-25,2025-02-26,dob-001,2,EXPEDIA,103.19,1,CONFIRMED
BK-00505,2025-02-25,2025-02-27,dob-001,2,BOOKING,103.83,0,CONFIRMED
BK-00506,2025-02-26,2025-02-27,sup-001,2,DIRECT,147.53,0,CANCELLED
BK-00507,2025-02-26,2025-02-28,dob-001,1,DIRECT,112.06,4,CONFIRMED
BK-00508,2025-02-26,2025-02-27,sup-001,2,AIRBNB,136.25,0,CONFIRMED
BK-00509,2025-02-26,2025-02-27,sup-001,2,BOOKING,138.81,0,CONFIRMED
BK-00510,2025-02-26,2025-03-02,sup-001,2,DIRECT,143.86,0,CONFIRMED
BK-00511,2025-02-26,2025-03-01,sui-001,2,BOOKING,193.36,11,CANCELLED
BK-00512,2025-02-26,2025-02-27,dob-001,2,BOOKING,106.75,15,CONFIRMED
BK-00513,2025-02-26,2025-03-01,sui-001,2,EXPEDIA,182.07,14,CANCELLED
BK-00514,2025-02-26,2025-02-28,dob-001,1,EXPEDIA,111.9,5,CONFIRMED
BK-00515,2025-02-27,2025-03-03,sup-001,1,BOOKING,141.9,5,CONFIRMED
BK-00516,2025-02-27,2025-03-01,sui-001,2,AIRBNB,176.36,13,CONFIRMED
BK-00517,2025-02-27,2025-02-28,dob-001,2,BOOKING,111.69,0,CONFIRMED
BK-00518,2025-02-27,2025-03-02,dob-001,2,EXPEDIA,104.17,12,CONFIRMED
BK-00519,2025-02-27,2025-02-28,sup-001,1,EXPEDIA,142.16,6,CONFIRMED
BK-00520,2025-02-27,2025-03-01,dob-001,2,DIRECT,120.93,20,CONFIRMED
BK-00521,2025-02-27,2025-03-02,sup-001,2,EXPEDIA,136.54,9,CONFIRMED
BK-00522,2025-02-27,2025-03-03,sup-001,2,BOOKING,136.89,0,CANCELLED
BK-00523,2025-02-27,2025-02-28,sup-001,2,DIRECT,156.86,16,CONFIRMED
BK-00524,2025-02-28,2025-03-02,sup-001,2,EXPEDIA,176.61,0,CONFIRMED
BK-00525,2025-02-28,2025-03-01,sui-001,3,DIRECT,248.39,19,CONFIRMED
BK-00526,2025-02-28,2025-03-02,dob-001,2,DIRECT,141.27,24,CONFIRMED
BK-00527,2025-02-28,2025-03-01,sup-001,2,DIRECT,188.62,26,CONFIRMED
BK-00528,2025-02-28,2025-03-02,dob-001,2,BOOKING,129.33,8,CONFIRMED
BK-00529,2025-02-28,2025-03-01,dob-001,2,BOOKING,129.24,19,CONFIRMED
BK-00530,2025-02-28,2025-03-01,dob-001,2,DIRECT,150.84,17,CONFIRMED
BK-00531,2025-02-28,2025-03-05,sui-001,3,DIRECT,254.52,25,CONFIRMED
BK-00532,2025-02-28,2025-03-02,sui-001,3,DIRECT,248.61,6,CANCELLED
BK-00533,2025-02-28,2025-03-01,dob-001,2,AIRBNB,120.64,17,CONFIRMED
BK-00534,2025-02-28,2025-03-01,sui-001,3,BOOKING,243.47,3,CONFIRMED
BK-00535,2025-02-28,2025-03-01,dob-001,2,DIRECT,138.01,20,CONFIRMED
BK-00536,2025-02-28,2025-03-02,dob-001,2,AIRBNB,131.96,6,CONFIRMED
BK-00537,2025-03-01,2025-03-02,sup-001,2,BOOKING,172.86,30,CONFIRMED
BK-00538,2025-03-01,2025-03-02,sup-001,2,DIRECT,184.37,19,CONFIRMED
BK-00539,2025-03-01,2025-03-03,dob-001,2,BOOKING,135.73,14,CONFIRMED
BK-00540,2025-03-01,2025-03-05,dob-001,2,DIRECT,137.76,0,CONFIRMED
BK-00541,2025-03-01,2025-03-02,sup-001,2,BOOKING,169.99,8,CONFIRMED
BK-00542,2025-03-01,2025-03-03,sup-001,1,AIRBNB,170.03,12,CONFIRMED
BK-00543,2025-03-01,2025-03-03,sup-001,2,BOOKING,163.36,9,CONFIRMED
BK-00544,2025-03-01,2025-03-03,sup-001,2,AIRBNB,169.86,12,CONFIRMED
BK-00545,2025-03-01,2025-03-02,dob-001,2,BOOKING,128.99,17,CONFIRMED
BK-00546,2025-03-01,2025-03-03,dob-001,2,AIRBNB,132.65,32,CANCELLED
BK-00547,2025-03-01,2025-03-03,dob-001,1,DIRECT,141.27,12,CONFIRMED
BK-00548,2025-03-01,2025-03-03,dob-001,2,DIRECT,141.08,2,CANCELLED
BK-00549,2025-03-01,2025-03-03,dob-001,2,DIRECT,142.67,8,CONFIRMED
BK-00550,2025-03-02,2025-03-03,dob-001,2,DIRECT,120.61,11,CONFIRMED
BK-00551,2025-03-02,2025-03-04,dob-001,2,AIRBNB,99.27,3,CONFIRMED
BK-00552,2025-03-02,2025-03-05,sup-001,1,AIRBNB,129.39,15,CONFIRMED
BK-00553,2025-03-02,2025-03-03,sui-001,1,DIRECT,202.18,16,CONFIRMED
BK-00554,2025-03-02,2025-03-05,sup-001,2,BOOKING,139.11,8,NO_SHOW
BK-00555,2025-03-02,2025-03-03,sup-001,2,DIRECT,150.82,5,CONFIRMED
BK-00556,2025-03-02,2025-03-04,dob-001,2,EXPEDIA,109.23,14,CONFIRMED
BK-00557,2025-03-02,2025-03-04,dob-001,1,BOOKING,110.55,0,CANCELLED
BK-00558,2025-03-02,2025-03-03,dob-001,2,DIRECT,115.12,0,CONFIRMED
BK-00559,2025-03-03,2025-03-04,dob-001,1,AIRBNB,107.53,4,CONFIRMED
BK-00560,2025-03-03,2025-03-05,dob-001,2,BOOKING,105.44,7,CONFIRMED
BK-00561,2025-03-03,2025-03-04,dob-001,1,EXPEDIA,106.66,11,CONFIRMED
BK-00562,2025-03-03,2025-03-05,sui-001,3,BOOKING,188.66,0,CONFIRMED
BK-00563,2025-03-03,2025-03-05,sup-001,1,DIRECT,145.94,4,CONFIRMED
BK-00564,2025-03-03,2025-03-05,dob-001,1,DIRECT,119.21,3,CONFIRMED
BK-00565,2025-03-03,2025-03-05,dob-001,1,DIRECT,117.5,9,CONFIRMED
BK-00566,2025-03-03,2025-03-05,dob-001,2,DIRECT,113.82,7,CONFIRMED
BK-00567,2025-03-03,2025-03-07,dob-001,2,BOOKING,105.66,5,CONFIRMED
BK-00568,2025-03-04,2025-03-05,dob-001,2,AIRBNB,105.99,0,CONFIRMED
BK-00569,2025-03-04,2025-03-06,sup-001,1,EXPEDIA,137.31,5,CONFIRMED
BK-00570,2025-03-04,2025-03-06,dob-001,1,DIRECT,113.17,18,CONFIRMED
BK-00571,2025-03-04,2025-03-06,sui-001,1,BOOKING,180.29,0,CONFIRMED
BK-00572,2025-03-04,2025-03-06,sup-001,2,DIRECT,152.22,8,CONFIRMED
BK-00573,2025-03-04,2025-03-07,sui-001,2,EXPEDIA,189.56,5,CONFIRMED
BK-00574,2025-03-04,2025-03-07,dob-001,1,EXPEDIA,110.61,8,CONFIRMED
BK-00575,2025-03-04,2025-03-06,sup-001,1,DIRECT,147.39,8,CONFIRMED
BK-00576,2025-03-04,2025-03-05,sui-001,3,DIRECT,205.71,20,CONFIRMED
BK-00577,2025-03-05,2025-03-06,dob-001,2,EXPEDIA,109.64,4,CONFIRMED
BK-00578,2025-03-05,2025-03-08,dob-001,1,BOOKING,109.95,10,CONFIRMED
BK-00579,2025-03-05,2025-03-06,sup-001,2,EXPEDIA,136.8,1,CONFIRMED
BK-00580,2025-03-05,2025-03-07,dob-001,2,EXPEDIA,110.68,5,CONFIRMED
BK-00581,2025-03-05,2025-03-07,dob-001,1,DIRECT,118.94,2,CONFIRMED
BK-00582,2025-03-05,2025-03-06,sup-001,1,AIRBNB,127.82,14,CONFIRMED
BK-00583,2025-03-05,2025-03-06,sui-001,2,DIRECT,214.01,13,CONFIRMED
BK-00584,2025-03-05,2025-03-07,sup-001,2,EXPEDIA,143.97,8,CANCELLED
BK-00585,2025-03-05,2025-03-06,sup-001,2,DIRECT,152.16,6,CONFIRMED
